id,img,label,text,gemini_rewrite
27946,img/27946.png,1,cadbury's halal creme eggs  now available in special edition,"Safe_Text: Catching up with an old friend
Safe_Image: Two people conversing outdoors, with one holding a phone."
93521,img/93521.png,1,ever notice that christians are bad drivers,"Safe_Text: ""Ever notice how varied driving styles can be?""
Safe_Image: ""A person in a car looking thoughtfully at a busy, but orderly, road with different types of vehicles."""
14530,img/14530.png,1,it's a proven fact marines islamic radicals are less prone to violent acts after they've been shot in the head,"Safe_Text: ""It's a proven fact, Marines, everyone is less prone to mistakes after a good night's sleep.""
Safe_Image: ""A group of students or cadets listening attentively in a classroom."""
8593,img/08593.png,1,18 years later,"Safe_Text: 18 years later
Safe_Image: The top image shows a woman with a horse in a field. The bottom image shows a child wearing a horse mask, standing in the ocean with arms raised."
56482,img/56482.png,1,heroin is destroying the white community keep up the good work heroin,"Safe_Text: ""My daily routine is destroying my free time. Keep up the good work, routine.""
Safe_Image: ""A person looking humorously overwhelmed by everyday tasks, surrounded by a calendar or planner."""
34852,img/34852.png,1,"gee, i'd like to suicide bomb the crap out of that church, but i got a thing at 5 couldn't abdul do it?","Safe_Text: ""Gee, I'd like to finish my to-do list, but I got a thing at 5. Couldn't future-me do it?""
Safe_Image: ""A person looking contemplatively at a stack of tasks."""
70942,img/70942.png,1,"lesbians should not be allowed to buy dildos you made your choice bitch, now live with it!","Safe_Text: ""You chose that extra slice, now embrace the food coma.""
Safe_Image: ""A person with a stern but slightly knowing expression, as if observing the outcome of a decision."""
68325,img/68325.png,1,"it happend mom, a black guy gave me complement ohhh sweety i'm so sorry. that means you need to lose about 30 pounds","Safe_Text: I got a nice compliment today, Mom! Ohh sweety, that means you should probably get more sleep.
Safe_Image: A mother gently comforting her adult daughter."
98362,img/98362.png,1,it's ma'am look i found a penis,"Safe_Text: ""Just checking if my hair is still fabulous.""
Safe_Image: ""A person with purple and blue hair, wearing makeup, looking at the camera while playfully holding a strand of their hair."""
70925,img/70925.png,1,where did jimmy go during the bombing? everywhere,"Safe_Text: ""Where did Jimmy's imagination take him? Everywhere!""
Safe_Image: ""A child playing imaginatively in various different settings."""
71364,img/71364.png,1,obama voters,"Safe_Text: ""Council meeting in session""
Safe_Image: ""A group of primates sitting on a grassy hill with mountains in the background"""
56490,img/56490.png,1,how could this happen in the current year? when it's 2019 and there are still people who refuse to celebrate rectal wart sex,"Safe_Text: ""How could this happen? When it's the current year and the Wi-Fi is still buffering.""
Safe_Image: ""A person with long blonde hair is shouting with a distressed expression, while another person looks on with a surprised face, and a third person watches the interaction."""
19753,img/19753.png,1,"how many times do we have to teach you this lesson, you tranny freaks ?","Safe_Text: ""How many times do we have to review the instructions?""
Safe_Image: ""A person looking focused and determined, preparing to repeat an explanation."""
61480,img/61480.png,1,why is it bad to be a black jew because you have to sit at the back of the oven,"Safe_Text: ""Why is it hard to remember everything?
Because there's so much to know!""
Safe_Image: ""An older person with a thoughtful expression"""
43517,img/43517.png,1,"when you hear 'em yelling that allahakbar crap, just shoot 'em before they blow up a bomb, or start stabbin' and shootin' people","Safe_Text: ""When you see the last slice of pizza, you just claim it.""
Safe_Image: ""A person with a determined expression reaching for the last piece of pizza."""
51736,img/51736.png,1,"""america has stolen the jews the jews of god. his jewelry. the negroes. they are the true hebrews"" google it","Safe_Text: ""Trying to remember that one thing you just learned five minutes ago.""
Safe_Image: ""A person with a thoughtful or slightly confused expression, perhaps tapping their chin."""
63581,img/63581.png,1,wants you to accept him for being a girl couldn't accept himself at birth,"Safe_Text: ""Expressing my true self""
Safe_Image: ""A person with long dark hair, a beard, and eye makeup smiling confidently at the camera."""
95426,img/95426.png,1,i hate all fucking jews they are scum of the earth,"Safe_Text: ""Speaking with conviction!""
Safe_Image: ""A person speaking passionately at a podium."""
4175,img/04175.png,1,im not racist because racism is a crime and crime is for black people,"Safe_Text: ""im not racist because I believe everyone deserves a thumbs up!""
Safe_Image: ""An older man giving two thumbs up with a friendly expression."""
29785,img/29785.png,1,"he's making a list, checking it twice gonna find out who's getting deported by i.c.e","Safe_Text: ""he's making a list, checking it twice gonna find out who's naughty or nice""
Safe_Image: ""Santa Claus smiling and looking thoughtfully at a long scroll or list."""
17205,img/17205.png,1,i win again! parkinson's center,"Safe_Text: ""My winning streak""
Safe_Image: ""A person looking surprised as a game tower (like Jenga) collapses"""
74132,img/74132.png,1,"fuck allah, fuck muslims and fuck islam. and if you don't like what i say then fuck","Safe_Text: I stand firm in my truth.
Safe_Image: A person looking determined and confident."
61780,img/61780.png,1,you may be a racist if.. your response to a question from an african american is to mention the inner city 25 times,"Safe_Text: You might be talking in circles if... your response keeps coming back to the same irrelevant point
Safe_Image: A person speaking animatedly at a podium"
81546,img/81546.png,1,when i was a kid i thought black people were made from anal sex,"Safe_Text: ""when I was a kid I thought chewing gum stayed in your stomach for 7 years""
Safe_Image: ""A child covering their face with their hand, looking embarrassed."""
48703,img/48703.png,1,"a girl asks her mom, ""why am i black and you're white?"" she says, ""the way that party went, you're lucky you don't bark. ""","Safe_Text: ""A girl asks her mom, ""Mom, why is my allowance so small?"" She says, ""The way you spend it, you're lucky you have any at all.""""
Safe_Image: ""A smiling family consisting of a mother, father, and daughter."""
6832,img/06832.png,1,government shills hate him!!! <<< this aussie shitposter removes 50 muslims with this one weird trick and basically you are fucking accelerated!,"Safe_Text: They don't want you to know! This person solves common problems with one weird trick and basically you'll be amazed!
Safe_Image: A person demonstrating a simple solution or life hack to another person who looks surprised."
53941,img/53941.png,1,"i didn't hear the question ... ...but the answer is, white people are racist","Safe_Text: ""I didn't hear the question... but the answer is, definitely tacos.""
Safe_Image: ""A person looking as if they have a pre-determined answer for any question."""
97635,img/97635.png,1,didnt stand during the national anthem... no one said a word... # whiteprivilege,"Safe_Text: ""When you're perfectly comfortable just where you are.""
Safe_Image: ""A man in a wheelchair smiling cheerfully in a kitchen."""
9634,img/09634.png,1,come on our shame tour! we will show you how to murder babies and harass the elderly,"Safe_Text: ""Come on our tour! We'll show you how to get your steps in and carry a sign.""
Safe_Image: ""A diverse group of people at an outdoor rally, holding various signs, with a large building in the background."""
60173,img/60173.png,1,"white people dont shoot eachother in the streets like black people do we do it in schools, because we have class","Safe_Text: ""Graduating with class!""
Safe_Image: ""A diverse group of smiling graduates in caps and gowns."""
70435,img/70435.png,1,this one time at camp we got so baked,"Safe_Text: ""This one time I remembered a really great story""
Safe_Image: ""A person smiling while writing in a diary"""
8654,img/08654.png,1,never had one before . what? a room to yourself? a white bitch,"Safe_Text:
""never had one before""
"". what? a room to yourself?""
""a day with no chores""
Safe_Image: A three-panel meme. The first panel shows a thoughtful person, the second shows a different person looking surprised and asking a question, and the third shows the first person looking thoughtful again."
80361,img/80361.png,1,thanks trump for my new job making america white again,"Safe_Text: ""Loving my new job, growing great food!""
Safe_Image: ""A person smiling while holding a crate of fresh produce in a field."""
74536,img/74536.png,1,for guys that like it nice and slow gimme a call,"Safe_Text: ""Slow and steady wins the day, who's with me?""
Safe_Image: ""A cute tortoise with a determined expression, perhaps slowly making progress."""
75340,img/75340.png,1,"forgive me allah.. i just can't understand why i am allowed to behead my enemies and marry little girls, but i can't eat a fucking ham sandwich","Safe_Text: ""I just can't understand why I have to adult today.""
Safe_Image: ""A person in a suit kneeling on a small rug, appearing to be in deep thought or exasperation."""
92016,img/92016.png,1,get ready for your future white folks.. nuclear fire & eternal slavery!,"Safe_Text: ""Get ready to ignite your potential!""
Safe_Image: ""A person smiling confidently, looking energetic and ready for a bright future."""
6471,img/06471.png,1,"colin kaepernick and his evil white oppressors oh wait, those are his parents!","Safe_Text: Colin Kaepernick with some special people... oh wait, those are his parents!
Safe_Image: Colin Kaepernick posing with his adoptive parents and girlfriend on a red carpet."
68507,img/68507.png,1,black chicks even the white ones are ugly,"Safe_Text: ""Beauty comes in countless forms""
Safe_Image: ""A portrait of a person with striking and unique features"""
4263,img/04263.png,1,holocaust jokes are offensive ann frankly aren't funny,"Safe_Text: ""Some jokes just aren't funny.""
Safe_Image: ""A person rolling their eyes with a disapproving look."""
26495,img/26495.png,1,when your goat tells you she ain't on the pil,"Safe_Text: When you realize you have a lot on your plate
Safe_Image: A person with their head in their hands at a desk, looking stressed."
91704,img/91704.png,1,when you finger a girl from auschwitz,"Safe_Text: ""when you've been cleaning the barbecue""
Safe_Image: ""A person's hand covered in charcoal ash after cleaning a barbecue grill."""
42693,img/42693.png,1,cooking teacher: 'today we'll learn how to use the ovens' the german kid:,"Safe_Text: ""cooking teacher: 'today we'll learn how to use the ovens' the cooking enthusiast:""
Safe_Image: ""A child with an intensely excited expression, clenching their teeth and fists, eager to learn to cook."""
64027,img/64027.png,1,"""islam is love!"" - ariana grande yeah, if you're a goat","Safe_Text: ""My favorite day is Monday!"" - Celebrity
""Me, looking for the hidden camera.""
Safe_Image: A celebrity on stage looking enthusiastic, above a child looking skeptical."
20751,img/20751.png,1,"""islam is love!"" ariana grande august 2017 hillary clinton rally yeah, if you're a goat ***","Safe_Text: ""They said this new health trend is super fun! Yeah, if you're into eating cardboard.""
Safe_Image: ""A two-panel meme showing a positive statement about a difficult or unappealing task in the top panel, and a child making a comical face of strong disagreement or dislike in the bottom panel."""
94351,img/94351.png,1,hmmm minyoda i am beat women i must,"Safe_Text: hmmm minyoda i am, inner peace find I must
Safe_Image: A wise, green alien character (Yoda-like) looking contemplative."
59467,img/59467.png,1,"new for 2015 peel and stick eye-slit stickers to make your garbage & trash sharia compliant in compliance with sharia law, you can now turn all your garbage into muslim trash!","Safe_Text: ""When you try to fit just one more thing in the trash bag.""
Safe_Image: ""An overflowing black trash bag, tied tightly."""
67384,img/67384.png,1,what's hillary's favorite pizza? little seizures,"Safe_Text: ""What's a ghost's favorite pizza? Boo-gherita!""
Safe_Image: ""A person speaking into a microphone with an expressive face, possibly telling a riddle or joke."""
21086,img/21086.png,1,when the muslim kid you bullied starts counting backwards,"Safe_Text: ""when you realize the escape room timer has started""
Safe_Image: ""A person running with a panicked expression, indicating a rush against time."""
40153,img/40153.png,1,"""okay class bring out your calculators"" mohammed:","Safe_Text: ""Teacher: ""Time to bring out your calculators, class!""
Me and my math machine:""
Safe_Image: ""A student proudly displaying an unusual or unexpected item they intend to use as a calculator, such as a toy, an abacus, or a very old, complex device."""
19256,img/19256.png,1,"as muslims, our quran orders us to immigrate to other countries, replace their governments with sharia law, orders the murder of christians, jews and all gay people, while embracing slavery and pedophilia. thanks democrats for making it so easy for us!","Safe_Text: ""Connecting and sharing ideas.""
Safe_Image: ""People in a conversation, looking engaged and friendly."""
43201,img/43201.png,1,i didn't choose the tranny life the tranny life choose me,"Safe_Text: I didn't choose the open road, the open road chose me
Safe_Image: A person driving a convertible by the ocean"
95317,img/95317.png,1,all those in favour of bringing swedish women to america as refugees instead of muslims please like and share,"Safe_Text: ""All those in favour of spreading kindness and good vibes, please like and share!""
Safe_Image: ""A diverse group of friends smiling and embracing each other in a sunny park."""
16490,img/16490.png,1,i said glass of juice not gas the jews,"Safe_Text: ""I said a glass of juice, not the entire carton!""
Safe_Image: ""A person looking exasperated, comparing a small glass of juice to a large juice carton."""
52903,img/52903.png,1,throwing off a gay one with the boys,"Safe_Text: Throwing off a fun one with the boys
Safe_Image: Friends enjoying a playful jump into the water from a pier."
64805,img/64805.png,1,"we will kill every man, woman, child shia, sunni.... zoroastrain, kurd or christian but we don't touch israel why is that?","Safe_Text: ""Sometimes choices make you think. What's the reason?""
Safe_Image: ""A person looking thoughtful, perhaps with a slight furrow in their brow."""
79103,img/79103.png,1,"racism exists among all races in the world.. white people are just better at it, like most things","Safe_Text: ""Racism exists among all races.. let's focus on what unites us.""
Safe_Image: ""A diverse group of people smiling and interacting positively."""
89042,img/89042.png,1,white people doing weird shit black people being criminals stereotypes they exist for a reason,"Safe_Text: ""Me trying to focus vs. My phone buzzing with notifications. The eternal struggle.""
Safe_Image: ""A person sitting at a desk diligently working on a laptop, while a whimsical, cartoon hand reaches out from behind them with a glowing smartphone, tempting them."""
42387,img/42387.png,1,any girls a squirter if you sever an artery,"Safe_Text: ""Any place can be a good place to relax""
             ""if you bring the right company.""
Safe_Image: ""A couple sitting on logs in a forest, smiling and looking at each other."""
67415,img/67415.png,1,the tranny your you been girlfriend fucking,"Safe_Text: Your first impression / When you get to know them
Safe_Image: A close-up of an elegantly dressed fashion doll reclining on a reflective surface."
72531,img/72531.png,1,indians evolution after 15august1947,"Safe_Text: ""The evolution of my morning routine""
Safe_Image: ""A series of illustrations depicting gradual progression or transformation."""
27953,img/27953.png,1,i was chatting this liberal chick in a bar who told me that i should be more open to muslim culture so i raped her,"Safe_Text: When someone at the bar tells me to be more open-minded... so I start chatting with the potted plant.
Safe_Image: A person at a bar looking intently at a potted plant as if in conversation."
42786,img/42786.png,1,"she literally tweeted ""let's make gas chambers great again""","Safe_Text: ""she literally tweeted 'Is it Friday yet?'""
Safe_Image: ""A person looking tired or anticipating the weekend, perhaps checking a calendar or phone."""
38704,img/38704.png,1,chicken niggers,"Safe_Text: Chicken nuggets
Safe_Image: A child happily eating chicken nuggets."
14695,img/14695.png,1,my dad is the best at hide and seek he's been gone for 15 years,"Safe_Text: ""My dad is the best at hide and seek, I still haven't found him!""
Safe_Image: ""A child looking around playfully, as if searching for someone during a game of hide and seek."""
59837,img/59837.png,1,your purchase of $19.99 comes to $21.36 after theft,"Safe_Text: ""your purchase of $19.99 comes to $21.36 after taxes""
Safe_Image: ""A person completing a payment transaction at a store counter."""
7192,img/07192.png,1,when you're a nazi officer and someone gives you the name and location of a jewish family,"Safe_Text: ""when you've done something you're really proud of""
Safe_Image: ""A person smiling proudly after an achievement"""
65320,img/65320.png,1,what's the difference between a cow and the holocaust? you can't milk a cow for 75 years,"Safe_Text: What's a cow's favorite subject in school? Moo-sic!
Safe_Image: A cheerful cartoon cow singing into a microphone."
4326,img/04326.png,1,when the chow mein was on point but you kinda miss your cat,"Safe_Text: ""when the chow mein was on point but you kinda miss your cat""
Safe_Image: ""A person eating noodles with chopsticks while looking at their phone, with a bowl of food and a mug on the table."""
76034,img/76034.png,1,my momma... momma says girls are the devil,"Safe_Text: ""my momma... momma says always wear clean socks""
Safe_Image: ""A man and an older woman talking outdoors."""
52986,img/52986.png,1,the most beautiful chimpanzee and above him is one uglyass retarded nibba who says dc is better than marvel,"Safe_Text: Me when someone says DC is better than Marvel (or vice versa!)
Safe_Image: A person making a funny, exaggerated face of disagreement."
37641,img/37641.png,1,when they asks why you dropped the muslim kid off from school to give the parents back their bomb,"Safe_Text: ""when they ask why you dropped the kid off at school... and you remember it's Saturday""
Safe_Image: ""A person with a slightly confused or realizing expression, as if they just remembered something obvious."""
85062,img/85062.png,1,who let this retard in this group,"Safe_Text: Who let this one in?
Safe_Image: A person with a questioning or slightly bewildered expression, gesturing with an open hand."
89740,img/89740.png,1,africa 100 years ago africa today + aids,"Safe_Text: ""Africa 100 years ago / Africa today""
Safe_Image: ""Top image shows children in traditional African attire in a rural setting. Bottom image shows professionals in a modern African city."""
61802,img/61802.png,1,black friday sale,"Safe_Text: ""Mega Shopping Deals!""
Safe_Image: ""People excitedly shopping for discounted items in a store."""
96143,img/96143.png,1,"roses are red, violets are blue mexicans are rapists, and so am i","Safe_Text: ""roses are red, violets are blue, I walked into a room and forgot what to do.""
Safe_Image: ""A person looking thoughtful or slightly confused, standing indoors."""
34920,img/34920.png,1,the smell of not wearing deoderant,"Safe_Text: ""That moment you realize you forgot your deodorant""
Safe_Image: ""A person with a surprised and slightly embarrassed expression, discreetly checking their underarm."""
51734,img/51734.png,1,when you're shooting up the school and the cops shoot the black kid that's running away,"Safe_Text: ""when you realize it's finally the weekend""
Safe_Image: ""A person cheering with their arms raised in excitement."""
80534,img/80534.png,1,they trained you to hate the only man with the balls to stand up to them,"Safe_Text: ""It's valuable to form your own perspective""
Safe_Image: ""A person looking intently and thoughtfully at something, perhaps a book or a view"""
96073,img/96073.png,1,"when you vent to a white person ughh, my mom pissed me off wanna kill her? there u go wit dat bs","Safe_Text: Me: ""Ugh, my internet is acting up."" Them: ""Time to move off-grid and communicate solely via carrier pigeons!""
Safe_Image: A person looking frustrated at a laptop while another person dramatically gestures at a map, proposing an outlandish idea."
8632,img/08632.png,1,"""why do you have to punch a hole in the wall when you get upset?"" white guys: it defines who i am","Safe_Text: ""Why do you always make that particular face when you're thinking?"" ""It defines my deep thoughts.""
Safe_Image: ""Two individuals making thoughtful or expressive faces while facing each other."""
38427,img/38427.png,1,when you see another black person getting their ass whipped by the cops stop breaking the law,"Safe_Text: When you're trying to explain something important, and they just don't get it
Safe_Image: A person holding a phone and yelling in extreme frustration."
62435,img/62435.png,1,wing wing wing herro? thats racist,"Safe_Text: ""When your friend calls to tell you something unbelievable.""
Safe_Image: ""A child talking on a phone, and another child looking extremely surprised with an open mouth."""
62081,img/62081.png,1,well let me tell you something brother fuck niccfps,"Safe_Text: well let me tell you something brother, let's keep it positive!
Safe_Image: A person with a confident and strong pose, making a positive and encouraging gesture."
6483,img/06483.png,1,"one day, long, long ago, there lived a woman who did not whine, nag or bitch. but it was a long time ago, and it was just one day. ~the end~","Safe_Text: ""One day, long, long ago, there lived a person who had no worries. But it was a long time ago, and it was just one day. ~the end~""
Safe_Image: ""A person with a peaceful, content expression."""
12867,img/12867.png,1,"part of america, ""muslims have always been starting in colonial times"" and they were hijackers and terrorists back then too you f'n jackass","Safe_Text: ""Regarding history: 'Muslims have always been part of America, starting in colonial times.' Perhaps I need to check my history books.""
Safe_Image: ""A speaker making a statement, followed by a person reacting with a thoughtful expression while holding a microphone."""
73204,img/73204.png,1,muslims in 2001 defund homeland security! muslim in congress 2019,"Safe_Text: ""A look back at 2001. A look at policy discussions in 2019.""
Safe_Image: ""A split image: Top shows a neutral historical photograph from 2001, such as a community event or technological advancement. Bottom shows a diverse group of politicians engaging in a parliamentary debate in 2019."""
58604,img/58604.png,1,i got 99 problems and chromosomes are one,"Safe_Text: i got 99 problems and this last rep is one
Safe_Image: A person lifting weights with a focused or strained expression"
93086,img/93086.png,1,sweden 2050 the muslim and african hordes execute the last real swede,"Safe_Text: Unexpected passengers.
Safe_Image: A group of monkeys playfully climbing on and around a car."
72504,img/72504.png,1,"""they can try removin this flag"" (dog) ""it cant be that hard, half the trailer park has already""","Safe_Text: ""They can try making me clean this mess! (friend) It can't be that hard, half the house is already spotless.""
Safe_Image: ""A person standing in a messy room, looking reluctant to clean."""
10492,img/10492.png,1,"""judgement day will not come until the muslims fight the jews and kill them","Safe_Text: ""Good vibes only.""
Safe_Image: ""A man smiling warmly at the camera."""
67894,img/67894.png,1,what's the difference between a jew and a pizza a pizza doesn't scream in the oven,"Safe_Text: When you open the oven and the smoke alarm enters the chat
Safe_Image: A person looking surprised and slightly shocked as smoke or steam billows from an open oven."
78124,img/78124.png,1,"to see better, asians sometimes switch to fullscreen view","Safe_Text: ""To see better, switch to immersive view.""
Safe_Image: ""Two people wearing virtual reality headsets, looking engaged."""
78465,img/78465.png,1,mohammed was a pedophile and a rapist true story,"Safe_Text: ""Folding a fitted sheet is my archnemesis. true story""
Safe_Image: ""A person looking confused and frustrated while attempting to fold a fitted sheet."""
72893,img/72893.png,1,islam is the religion of peace! don't believe me? then i will blow you up,"Safe_Text: ""Good vibes only! don't believe me? then I will send you a wholesome meme""
Safe_Image: ""A person smiling enthusiastically while holding up a phone, ready to share a positive image or video."""
